School Name,Department Name,URL,Degree,Description
Newcastle University,"Computer Science MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8050f-23%2F&auth=Hcrb2n6yjx1KK8uIaKZ07g&profile=_default&rank=290&query=%7CstencilsCourseType%3Apostgraduate,Computer Science,Make a unique contribution to computer science research with this MPhil or PhD in Computer Science at Newcastle University.
Newcastle University,Computer Science MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5055f%2F&auth=8AHvNUGES2djjoEFXIFxRA&profile=_default&rank=118&query=%7CstencilsCourseType%3Apostgraduate,Computer Science,Study the principles and practice of computing with Newcastle University's computer science conversion course.
Newcastle University,Conference Interpreting MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4180f%2F&auth=H1h%2F%2FBmjUVPdCqc6phLEJA&profile=_default&rank=125&query=%7CstencilsCourseType%3Apostgraduate,Translation and Interpreting,Gain industry-relevant interpreting skills and knowledge in various fields of interpreting. Our Conference Interpreting MA uses English and Chinese as working languages.
Newcastle University,Conscious Sedation in Dentistry PGCert,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F3182p%2F&auth=S5r8NGMX%2FMwh0Hgo3GiX%2Bw&profile=_default&rank=61&query=%7CstencilsCourseType%3Apostgraduate,Dentistry and Dental Sciences,Newcastle University's Conscious Sedation in Dentistry PGDip will give you the knowledge and skills necessary to use intravenous and inhalational sedation.
Newcastle University,Contemporary Art History and Curating MA ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4184f%2F&auth=McRqhY7LQUCsQeTv4Bq62g&profile=_default&rank=178&query=%7CstencilsCourseType%3Apostgraduate,Fine Art,This Contemporary Art History and Curating MA will prepare you for a range of careers in the visual arts world.
Newcastle University,"Creative Writing MA, PGCert ",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4021f%2F&auth=nL%2FT6mC3ChSsCxdf%2BkwVlA&profile=_default&rank=63&query=%7CstencilsCourseType%3Apostgraduate,Creative Writing,"Our PGCert and MA in Creative Writing provide a unique opportunity to explore and develop your creative writing skills through practice, revision and discussion."
Newcastle University,"Creative Writing MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8190f-47%2F&auth=FyX2ltMHDYa3jT8b%2BhbTMg&profile=_default&rank=270&query=%7CstencilsCourseType%3Apostgraduate,Creative Writing,"Our MPhil, PhD in Creative Writing offers you the opportunity to develop a substantial, original piece of creative work and a related academic thesis."
Newcastle University,Cross-Cultural Communication and Applied Linguistics MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4067f%2F&auth=jThlrXiqdaXMopu4pIabqQ&profile=_default&rank=67&query=%7CstencilsCourseType%3Apostgraduate,TESOL and Cross-Cultural Communication,"Join the Cross-Cultural Communication and Applied Linguistics MA and gain practical training in international communication, language analysis, and teaching English as a second language."
Newcastle University,Cross-Cultural Communication and Education MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4069f%2F&auth=73NAXYR43AcqSFL4aoZFaw&profile=_default&rank=66&query=%7CstencilsCourseType%3Apostgraduate,TESOL and Cross-Cultural Communication,The Cross-Cultural Communication and Education MA provides training in international and intercultural communication and their application to education.
Newcastle University,Cross-Cultural Communication and International Management MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4053f%2F&auth=X4cpvrGC5cpnknXQlpJqTw&profile=_default&rank=62&query=%7CstencilsCourseType%3Apostgraduate,TESOL and Cross-Cultural Communication,"This Master's provides theoretical, research and practical training in international and intercultural communication and international business management."
Newcastle University,Cross-Cultural Communication and International Marketing MA ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4068f%2F&auth=mFzlM0zwTADcUG5WNHRVhw&profile=_default&rank=51&query=%7CstencilsCourseType%3Apostgraduate,TESOL and Cross-Cultural Communication,The Cross-Cultural Communication and International Marketing MA provides training in international and intercultural communication and international marketing.
Newcastle University,Cross-Cultural Communication and International Relations MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4054f%2F&auth=EXqE0kpcX9uecm6P3hPq5w&profile=_default&rank=57&query=%7CstencilsCourseType%3Apostgraduate,TESOL and Cross-Cultural Communication,The Cross-Cultural Communication and International Relations MA provides training in international and intercultural communication and international relations.
Newcastle University,Cross-Cultural Communication and Media Studies MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4070f%2F&auth=nQkzunGWStw9H6%2BQsuhe3w&profile=_default&rank=69&query=%7CstencilsCourseType%3Apostgraduate,TESOL and Cross-Cultural Communication,This Cross-Cultural Communication and Media Studies MA provides training in areas of international and intercultural communication and the media.
Newcastle University,Cross-Cultural Communication MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4133f%2F&auth=9ZFP4Lk8Mby5wxw10vxPNQ&profile=_default&rank=38&query=%7CstencilsCourseType%3Apostgraduate,TESOL and Cross-Cultural Communication,Receive communication-focused training and develop expertise in intercultural communication through this Master's degree in Cross-Cultural Communication.
Newcastle University,Curating Art MA; PGDip ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4138f%2F&auth=t39Oq%2Fw2C4RGmbs0y6pB6A&profile=_default&rank=138&query=%7CstencilsCourseType%3Apostgraduate,Museum and Gallery and Heritage Studies,"Newcastle University's Curating Art MA, PGDip provides the skills to become a leading curator, educator, producer or visuals arts professional in the field of historical and contemporary art. "
Newcastle University,Cyber Security MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5144f%2F&auth=4dG%2BZMojR3JA4r7GfU2wZw&profile=_default&rank=242&query=%7CstencilsCourseType%3Apostgraduate,Computer Science,"Newcastle University's Cyber Security MSc focuses on information and system security and the analysis of complex systems, including machine learning."
Newcastle University,Digital and Technology Solutions (Data Analytics Specialist) MSc (Specialist Integrated Degree Apprenticeship),https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5419p%2F&auth=61o2gKtMUP1XJfXsjquM2w&profile=_default&rank=37&query=%7CstencilsCourseType%3Apostgraduate,"Computer Science, Degree Apprenticeships","Boost your career in data analytics with our integrated degree apprenticeship MSc in Digital and Technology Solutions, focusing on Data Analytics. "
Newcastle University,Data Science and AI MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5449f%2F&auth=jaK1QIClZmh7H7HVbGzzHQ&profile=_default&rank=291&query=%7CstencilsCourseType%3Apostgraduate,"Computer Science, Data Science","Unlock a rewarding career with our MSc in data science, and specialise in artificial intelligence. Apply for September 2025 entry!"
Newcastle University,Data Science MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5395f%2F&auth=XnMySb5sq5t%2FAJkeDt2s%2Fw&profile=_default&rank=289&query=%7CstencilsCourseType%3Apostgraduate,"Computer Science, Data Science","Our Data Science MSc gives you the knowledge, experience, and expertise to solve real-world problems and realise data-driven insights for organisations."
Newcastle University,Data Science with Visualization MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5450f%2F&auth=D%2BOxFeV4Mp2b4Uda%2Bhz09Q&profile=_default&rank=137&query=%7CstencilsCourseType%3Apostgraduate,"Computer Science, Data Science",Unlock the power of data visualization with our MSc in data science at Newcastle University. Specialise in visualization and apply for September 2025 entry!
Newcastle University,Dental Education PGCert ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F3534p%2F&auth=acqVOn0AncZIl%2FY25Ieosg&profile=_default&rank=100&query=%7CstencilsCourseType%3Apostgraduate,Dentistry and Dental Sciences,"Enhance your educational practice, skills and knowledge in dental education at Newcastle University."
Newcastle University,"Dentistry and Dental Sciences MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8300f-117%2F&auth=xVZqnexIFHWu5YMdplYN%2BA&profile=_default&rank=221&query=%7CstencilsCourseType%3Apostgraduate,Dentistry and Dental Sciences,Explore Newcastle University's dentistry and dental sciences with our MPhil and PhD.
Newcastle University,"Development, Environment and International Politics MSc",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4086f%2F&auth=r%2BSulYmDz32h8WQYegYIQw&profile=_default&rank=34&query=%7CstencilsCourseType%3Apostgraduate,Politics and International Relations,"Find out more about Newcastle University's Development, Environment and International Politics master's degree."
Newcastle University,Diabetes MRes,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4835f%2F&auth=exKo4ppfEzwwMT9SVHp2gw&profile=_default&rank=218&query=%7CstencilsCourseType%3Apostgraduate,Biomedicine,Our Diabetes MRes is for graduates of a BSc in life sciences or other science courses. It is also suited to intercalating and qualified MBBS or BDS students.
Newcastle University,Digital Business (E-Commerce) MSc ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5491f%2F&auth=ZY5%2Fk8qAa8Qz8%2BxmmCOBFQ&profile=_default&rank=70&query=%7CstencilsCourseType%3Apostgraduate,"Business and Management, Marketing",Evaluate digital business initiatives and prepare for the complex landscape of e-commerce with our Masters' degree. Apply now.
Newcastle University,Digital Business MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5124f%2F&auth=n9J0qyFR9nrI3JcdzaNH4w&profile=_default&rank=225&query=%7CstencilsCourseType%3Apostgraduate,Business and Management,Our Master's prepares you for the complex digital landscape. Learn to evaluate digital business initiatives. Apply now.
Newcastle University,Digital Marketing MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5493f%2F&auth=17PgwrURc9dvNo1puUs8cg&profile=_default&rank=189&query=%7CstencilsCourseType%3Apostgraduate,Marketing,"Master modern marketing with our Digital Marketing MSc. Develop essential skills, from SEO to social media, and embark on a thriving career. Apply now!"
Newcastle University,Digital Media PhD,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8834f-43%2F&auth=ZH38kah2m8Spr1KmvSX7hw&profile=_default&rank=93&query=%7CstencilsCourseType%3Apostgraduate,Digital Media,"Our digital media research hones in on creative digital practice, the intersection of art and sciences, social technologies and public engagement."
Newcastle University,Education Doctor of (EdD),https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8902f-44%2F&auth=RjQqSWgnNos37wvY6xe%2BOw&profile=_default&rank=226&query=%7CstencilsCourseType%3Apostgraduate,Education,The Doctor of Education is a taught doctorate. It provides a thorough grounding in the theory and practice of educational research.
Newcastle University,Drug Chemistry MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5099f%2F&auth=0aVCoofQtLWGBPlgFB4h%2Fw&profile=_default&rank=90&query=%7CstencilsCourseType%3Apostgraduate,Chemistry,This course is for those with a chemical or pharmaceutical sciences background. It will prepare you for a career in the pharmaceutical industry or academia.
Newcastle University,Drug Delivery and Nanomedicine MRes,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4869f%2F&auth=BnUxYEL6T2AIIr21AUJ8Jg&profile=_default&rank=233&query=%7CstencilsCourseType%3Apostgraduate,Nanoscale Science and Technology,Our Drug Delivery and Nanomedicine MRes at Newcastle University explores the effective design and development of modern medicines.
Newcastle University,Ecology MRes,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4871f%2F&auth=ROGiohJ0foeI6I648qp5UQ&profile=_default&rank=165&query=%7CstencilsCourseType%3Apostgraduate,Ecology,Explore sustainable solutions to the world's development challenges with the Ecology MRes at Newcastle University.
Newcastle University,Economics and Data Science MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5465f%2F&auth=gltoHEAn5WV3kKtupOBlEg&profile=_default&rank=82&query=%7CstencilsCourseType%3Apostgraduate,Economics,Gain the skills and expertise necessary to navigate the complex world of big data and economic analysis with our Master's course. Apply now.
Newcastle University,Economics and Finance MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5118f%2F&auth=H8No8Lc3nFKpFKl4OfSGog&profile=_default&rank=91&query=%7CstencilsCourseType%3Apostgraduate,"Finance and Accounting, Economics",Gain skills and knowledge of a range of economics and finance issues and methods with our Master's degree. Apply today!
Newcastle University,Economics MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5464f%2F&auth=sQWHQUBBLA3enBFgtcaaZw&profile=_default&rank=71&query=%7CstencilsCourseType%3Apostgraduate,Economics,"Navigate complex economic landscapes with our Master's degree. Gain in-depth knowledge, experience and analytical expertise. Apply now."
Newcastle University,Economics PhD,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8240f-66%2F&auth=E9Wd7Q2MgFD70aMV81BGTg&profile=_default&rank=235&query=%7CstencilsCourseType%3Apostgraduate,Economics,Our Economics PhD programme aims to develop rigorous scholars who can advance both academic knowledge and practice in the area of economics.
Newcastle University,Education MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5842f%2F&auth=QQUuSk1cyEOtam0BOeM%2BwQ&profile=_default&rank=74&query=%7CstencilsCourseType%3Apostgraduate,Education,The Education MA provides an opportunity to address a wide range of current issues in education within an international context.
Newcastle University,"Education MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8180f-44%2F&auth=fnmEixej1RcHH47sW1QOvA&profile=_default&rank=223&query=%7CstencilsCourseType%3Apostgraduate,Education,"As part of our Education MPhil and PhD, we have expert supervision available in a wide variety of Education subjects. Our research areas range from early year's policy to internationalisation in HE."
Newcastle University,Educational Leadership PGCert,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F3077p%2F&auth=Uch%2BbnyXV88y76HpI0MVzA&profile=_default&rank=210&query=%7CstencilsCourseType%3Apostgraduate,Education,"Our Educational Leadership PGCert is for practising educators, leaders and aspiring leaders in any educational setting. Learn more about this course."
Newcastle University,Electrical and Electronic Engineering PhD,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8060f-24%2F&auth=Uy5iE0u2RwL6DD%2FHzw7k3Q&profile=_default&rank=163&query=%7CstencilsCourseType%3Apostgraduate,Electrical and Electronic Engineering,The School of Engineering offers postgraduate research degrees at PhD level in all of our major research areas.
Newcastle University,Electrical Power MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5059f%2F&auth=es5bIQRj05%2FEVGxDUkKh0Q&profile=_default&rank=260&query=%7CstencilsCourseType%3Apostgraduate,Electrical and Electronic Engineering,"Our MSc covers all major disciplines of electrical power. You'll deepen your knowledge, commercial awareness and technical ability to develop advanced skills."
Newcastle University,Embedded Systems and Internet of Things (ES-IoT) MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5134f%2F&auth=nAvymuyVgvQPjBD4qwlDug&profile=_default&rank=114&query=%7CstencilsCourseType%3Apostgraduate,"Computer Science,  Electrical and Electronic Engineering",This advanced course delivers an understanding of Embedded Systems and Internet of Things (ES-IoT) and their enabling technologies.
Newcastle University,Emerging Technologies and the Law LLM,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5887f%2F&auth=IZuJ7BvBrom4qGxWW5BCtg&profile=_default&rank=200&query=%7CstencilsCourseType%3Apostgraduate,Law,This Emerging Technologies and the Law LLM will equip you with the knowledge and skills essential for tackling the legal questions of tomorrow. 
Newcastle University,Endodontics MClinDent,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5877f%2F&auth=MaECXiYSwYBWKSa%2FaNJfCg&profile=_default&rank=45&query=%7CstencilsCourseType%3Apostgraduate,Dentistry and Dental Sciences,Follow a programme of study that aligns with the UK specialist curriculum for Endodontics and prepares candidates to sit Royal College MEndo examinations.
Newcastle University,"Energy MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8110f%2F&auth=97ak9opi2yJLkXP72AkxHQ&profile=_default&rank=280&query=%7CstencilsCourseType%3Apostgraduate,Energy,"Our PhD in Energy allows you to specialise in areas such as bio-energy, sustainable power and fuel cell and hydrogen technologies."
Newcastle University,Engineering Management MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5523f%2F&auth=TXLC5oBvCnRw4bzVyqKrOQ&profile=_default&rank=83&query=%7CstencilsCourseType%3Apostgraduate,"Engineering, Business and Management","The Engineering Management MSc combines engineering with key skills in management, leadership and business. We will equip you with the expertise to lead complex projects, drive innovation, and make strategic decisions in today's fast-evolving"
Newcastle University,English Language and/or Linguistics MLitt,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F7806f%2F&auth=RvJBJl%2BUjmrCtERRHQFCaA&profile=_default&rank=176&query=%7CstencilsCourseType%3Apostgraduate,Linguistics and Applied Linguistics,This is an individually tailored research Master's degree designed for graduates with a good background in linguistics and/or English language.
Newcastle University,English Literature MLitt,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F7807f%2F&auth=H%2BMXVcDMz2ciNNIp7S%2Fh6g&profile=_default&rank=127&query=%7CstencilsCourseType%3Apostgraduate,English Literature,Our English Literature MLitt allows you to work around your own research interests. It will prepare you for further research within and beyond academia.
Newcastle University,"English Literature MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8190f-48%2F&auth=XuVlNBbooqvEmNxvyG3%2B3w&profile=_default&rank=202&query=%7CstencilsCourseType%3Apostgraduate,English Literature,Newcastle University's research-led MPhil and PhD in English Literature enable you to study a specialist area of literature.
Newcastle University,"Entrepreneurship, Innovation and Sustainability MSc",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5476f%2F&auth=hpGVc%2BN%2FR1wZzRGhPG2ibw&profile=_default&rank=98&query=%7CstencilsCourseType%3Apostgraduate,"Business and Management,  Sustainability","This Master's offers a solid grounding in entrepreneurship, innovation, and sustainability practice and policy. Gain skills and knowledge that are in demand across industries."
Newcastle University,Environmental Engineering MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5038f%2F&auth=i5CKSyRSnMHrNcaBLFh4Rw&profile=_default&rank=293&query=%7CstencilsCourseType%3Apostgraduate,Civil Engineering (Environmental),"The Environmental Engineering MSc provides you with the advanced technical knowledge, understanding and practical skills to solve environmental challenges worldwide."
Newcastle University,"Environmental Science (Applied and Environmental Biology) MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8020f-2%2F&auth=T7rhHVDrDNCkk4Z3fCX0qQ&profile=_default&rank=60&query=%7CstencilsCourseType%3Apostgraduate,Environmental Science,Our multidisciplinary approach to environmental science research allows you to specialise in the fields of applied and environmental biology.
Newcastle University,Epidemiology MRes,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4826f%2F&auth=xX6PX5%2B9hMnBNeW0OOVh2A&profile=_default&rank=215&query=%7CstencilsCourseType%3Apostgraduate,Public Health and Epidemiology and Health Services Research,"Our Epidemiology master's covers basic epidemiology of cancer, children's health and adult-onset diseases. It has an emphasis on practical application."
Newcastle University,European Union Studies MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4029f%2F&auth=%2Bt7xjxHq%2Fna%2Fs%2BDRMwupAQ&profile=_default&rank=75&query=%7CstencilsCourseType%3Apostgraduate,Politics and International Relations,Our MA in European Union Studies provides an in-depth grounding in the politics and policy of the EU.
Newcastle University,Evolution and Human Behaviour MRes,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4832f%2F&auth=5EUGlUuWwJBEfF7RymSAkA&profile=_default&rank=177&query=%7CstencilsCourseType%3Apostgraduate,Psychology,Our Evolution & Human Behaviour MRes explores the biological study of behaviour. It looks at questions related to evolution and human behaviour research.
Newcastle University,Film Practice PhD,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8834f-8%2F&auth=uSix%2FlYpqyJI%2FUYhDjTKWg&profile=_default&rank=172&query=%7CstencilsCourseType%3Apostgraduate,Film,Our Film Practice PhD provides you with a unique opportunity to develop your film as a practice-led research project.
Newcastle University,Film Studies MLitt,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F7819f%2F&auth=wNstChXRbO6cIeYvbKynqQ&profile=_default&rank=88&query=%7CstencilsCourseType%3Apostgraduate,Film,This research Master's in Film Studies combines taught modules and individual research. It is well suited as preparation for PhD research. 
Newcastle University,"Film Studies MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8220f-59%2F&auth=wfivbO2EPKVJAOzMtqdr2w&profile=_default&rank=148&query=%7CstencilsCourseType%3Apostgraduate,Film,"Study British, Algerian, Chinese, French or Latin American cinema with our MPhil or PhD in Film Studies at Newcastle University."
Newcastle University,Finance and Economics (Research) MA ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4116f%2F&auth=KHFzMsKrkDxWMdqbtP8O7A&profile=_default&rank=132&query=%7CstencilsCourseType%3Apostgraduate,"Finance and Accounting, Economics","At Newcastle University gain essential skills, as well as an advanced knowledge and understanding of economics and finance, to proceed to doctoral research."
Newcastle University,Finance MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5149f%2F&auth=wUprvT2ljwcIt%2FBQf%2BaObw&profile=_default&rank=159&query=%7CstencilsCourseType%3Apostgraduate,Finance and Accounting,This MSc teaches you advanced knowledge and skills in financial markets and institutions. You'll learn how they function and interact with the real economy.
Newcastle University,Fine Art MA ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4186f%2F&auth=uMe5aVOUW4TU1MkB%2F9A42w&profile=_default&rank=146&query=%7CstencilsCourseType%3Apostgraduate,Fine Art,Develop your own individual studio practice with this Fine Art MA and equip yourself with a versatile set of skills applicable to a range of contemporary fine art careers. 
Newcastle University,Fine Art MFA ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5808f%2F&auth=ZAlS1R4Rm7OYcg0UZAVw9w&profile=_default&rank=227&query=%7CstencilsCourseType%3Apostgraduate,Fine Art,"Establish or extend your position in the art world with this Master of Fine Arts degree. Our artists and historians will nurture your practical, professional and intellectual skills. "
Newcastle University,"Fine Art MPhil, PhD ",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8829f%2F&auth=8KypVAwkj0rHwW7TqczE3A&profile=_default&rank=262&query=%7CstencilsCourseType%3Apostgraduate,Fine Art,Join a stimulating environment for practical or theoretical Fine Art PhD research.
